"75CSV  	",
1768.5,-44.212
1768.6,-44.258
1768.7,-44.255
1768.8,-44.216
1768.9,-44.228
1769,-44.245
1769.1,-44.315
1769.2,-44.312
1769.3,-44.306
1769.4,-44.276
1769.5,-44.243
1769.6,-44.29
1769.7,-44.318
1769.8,-44.316
1769.9,-44.278
1770,-44.292
1770.1,-44.314
1770.2,-44.346
1770.3,-44.361
1770.4,-44.358
1770.5,-44.327
1770.6,-44.331
1770.7,-44.39
1770.8,-44.436
1770.9,-44.452
1771,-44.409
1771.1,-44.375
1771.2,-44.354
1771.3,-44.369
1771.4,-44.369
1771.5,-44.333
1771.6,-44.287
1771.7,-44.331
1771.8,-44.372
1771.9,-44.415
1772,-44.41
1772.1,-44.337
1772.2,-44.32
1772.3,-44.346
1772.4,-44.368
1772.5,-44.413
1772.6,-44.411
1772.7,-44.377
1772.8,-44.4
1772.9,-44.455
1773,-44.452
1773.1,-44.467
1773.2,-44.439
1773.3,-44.408
1773.4,-44.459
1773.5,-44.517
1773.6,-44.516
1773.7,-44.464
1773.8,-44.45
1773.9,-44.424
1774,-44.458
1774.1,-44.464
1774.2,-44.48
1774.3,-44.465
1774.4,-44.437
1774.5,-44.527
1774.6,-44.578
1774.7,-44.584
1774.8,-44.563
1774.9,-44.523
1775,-44.521
1775.1,-44.527
1775.2,-44.566
1775.3,-44.571
1775.4,-44.521
1775.5,-44.537
1775.6,-44.577
1775.7,-44.625
1775.8,-44.638
1775.9,-44.645
1776,-44.588
1776.1,-44.586
1776.2,-44.606
1776.3,-44.635
1776.4,-44.663
1776.5,-44.595
1776.6,-44.564
1776.7,-44.608
1776.8,-44.621
1776.9,-44.649
1777,-44.639
1777.1,-44.615
1777.2,-44.673
1777.3,-44.736
1777.4,-44.76
1777.5,-44.775
1777.6,-44.709
1777.7,-44.685
1777.8,-44.738
1777.9,-44.775
1778,-44.819
1778.1,-44.765
1778.2,-44.762
1778.3,-44.817
1778.4,-44.875
1778.5,-44.911
1778.6,-44.92
1778.7,-44.839
1778.8,-44.799
1778.9,-44.853
1779,-44.831
1779.1,-44.849
1779.2,-44.819
1779.3,-44.779
1779.4,-44.79
1779.5,-44.834
1779.6,-44.89
1779.7,-44.871
1779.8,-44.848
1779.9,-44.86
1780,-44.922
1780.1,-44.993
1780.2,-45
1780.3,-44.923
1780.4,-44.892
1780.5,-44.895
1780.6,-44.933
1780.7,-44.981
1780.8,-44.992
1780.9,-44.946
1781,-44.967
1781.1,-45.039
1781.2,-45.03
1781.3,-45.029
1781.4,-45.007
1781.5,-44.952
1781.6,-45.016
1781.7,-45.038
1781.8,-45.034
1781.9,-45.039
1782,-44.964
1782.1,-44.951
1782.2,-44.996
1782.3,-45.038
1782.4,-45.068
1782.5,-45.073
1782.6,-45.025
1782.7,-45.011
1782.8,-45.105
1782.9,-45.11
1783,-45.1
1783.1,-45.056
1783.2,-45.001
1783.3,-45.009
1783.4,-45.061
1783.5,-45.135
1783.6,-45.092
1783.7,-45.074
1783.8,-45.084
1783.9,-45.158
1784,-45.266
1784.1,-45.282
1784.2,-45.246
1784.3,-45.145
1784.4,-45.132
1784.5,-45.184
1784.6,-45.22
1784.7,-45.228
1784.8,-45.201
1784.9,-45.215
1785,-45.242
1785.1,-45.29
1785.2,-45.291
1785.3,-45.254
1785.4,-45.151
1785.5,-45.137
1785.6,-45.187
1785.7,-45.205
1785.8,-45.175
1785.9,-45.133
1786,-45.078
1786.1,-45.115
1786.2,-45.177
1786.3,-45.224
1786.4,-45.252
1786.5,-45.214
1786.6,-45.23
1786.7,-45.272
1786.8,-45.298
1786.9,-45.26
1787,-45.214
1787.1,-45.178
1787.2,-45.197
1787.3,-45.258
1787.4,-45.303
1787.5,-45.311
1787.6,-45.338
1787.7,-45.373
1787.8,-45.427
1787.9,-45.445
1788,-45.45
1788.1,-45.45
1788.2,-45.353
1788.3,-45.342
1788.4,-45.364
1788.5,-45.317
1788.6,-45.324
1788.7,-45.295
1788.8,-45.309
1788.9,-45.396
1789,-45.452
1789.1,-45.469
1789.2,-45.422
1789.3,-45.387
1789.4,-45.392
1789.5,-45.405
1789.6,-45.382
1789.7,-45.36
1789.8,-45.284
1789.9,-45.275
1790,-45.31
1790.1,-45.36
1790.2,-45.391
1790.3,-45.371
1790.4,-45.401
1790.5,-45.421
1790.6,-45.518
1790.7,-45.573
1790.8,-45.589
1790.9,-45.528
1791,-45.462
1791.1,-45.448
1791.2,-45.494
1791.3,-45.523
1791.4,-45.485
1791.5,-45.476
1791.6,-45.54
1791.7,-45.586
1791.8,-45.654
1791.9,-45.651
1792,-45.574
1792.1,-45.532
1792.2,-45.54
1792.3,-45.542
1792.4,-45.576
1792.5,-45.53
1792.6,-45.454
1792.7,-45.437
1792.8,-45.457
1792.9,-45.51
1793,-45.505
1793.1,-45.502
1793.2,-45.492
1793.3,-45.508
1793.4,-45.625
1793.5,-45.647
1793.6,-45.621
1793.7,-45.603
1793.8,-45.54
1793.9,-45.503
1794,-45.575
1794.1,-45.592
1794.2,-45.57
1794.3,-45.57
1794.4,-45.566
1794.5,-45.65
1794.6,-45.716
1794.7,-45.727
1794.8,-45.678
1794.9,-45.641
1795,-45.652
1795.1,-45.688
1795.2,-45.695
1795.3,-45.652
1795.4,-45.573
1795.5,-45.525
1795.6,-45.581
1795.7,-45.673
1795.8,-45.75
1795.9,-45.737
1796,-45.699
1796.1,-45.706
1796.2,-45.787
1796.3,-45.824
1796.4,-45.789
1796.5,-45.71
1796.6,-45.679
1796.7,-45.708
1796.8,-45.788
1796.9,-45.823
1797,-45.81
1797.1,-45.754
1797.2,-45.718
1797.3,-45.784
1797.4,-45.91
1797.5,-45.905
1797.6,-45.846
1797.7,-45.751
1797.8,-45.688
1797.9,-45.721
1798,-45.754
1798.1,-45.753
1798.2,-45.729
1798.3,-45.691
1798.4,-45.711
1798.5,-45.786
1798.6,-45.82
1798.7,-45.818
1798.8,-45.798
1798.9,-45.748
1799,-45.821
1799.1,-45.881
1799.2,-45.925
1799.3,-45.873
1799.4,-45.776
1799.5,-45.768
1799.6,-45.858
1799.7,-45.877
1799.8,-45.949
1799.9,-45.962
1800,-45.888
1800.1,-45.935
1800.2,-46.027
1800.3,-46.094
1800.4,-46.031
1800.5,-45.961
1800.6,-45.812
1800.7,-45.814
1800.8,-45.902
1800.9,-45.934
1801,-46.012
1801.1,-46.008
1801.2,-46.014
1801.3,-45.998
1801.4,-46.001
1801.5,-45.998
1801.6,-45.917
1801.7,-45.893
1801.8,-45.884
1801.9,-45.872
1802,-45.992
1802.1,-45.959
1802.2,-45.915
1802.3,-45.856
1802.4,-45.826
1802.5,-45.979
1802.6,-46.024
1802.7,-45.966
1802.8,-45.954
1802.9,-45.891
1803,-45.939
1803.1,-46.032
1803.2,-46.007
1803.3,-45.943
1803.4,-45.862
1803.5,-45.812
1803.6,-45.823
1803.7,-45.89
1803.8,-45.892
1803.9,-45.825
1804,-45.854
1804.1,-45.867
1804.2,-45.928
1804.3,-45.984
1804.4,-45.939
1804.5,-45.862
1804.6,-45.827
1804.7,-45.827
1804.8,-45.871
1804.9,-45.913
1805,-45.84
1805.1,-45.847
1805.2,-45.845
1805.3,-45.889
1805.4,-46.034
1805.5,-46.086
1805.6,-46.029
1805.7,-46.033
1805.8,-46.043
1805.9,-46.098
1806,-46.255
1806.1,-46.283
1806.2,-46.244
1806.3,-46.148
1806.4,-46.036
1806.5,-45.962
1806.6,-45.982
1806.7,-45.904
1806.8,-45.899
1806.9,-45.924
1807,-45.966
1807.1,-46.094
1807.2,-46.148
1807.3,-46.11
1807.4,-46.027
1807.5,-46.029
1807.6,-45.994
1807.7,-46.042
1807.8,-46.037
1807.9,-45.943
1808,-45.894
1808.1,-45.955
1808.2,-46.09
1808.3,-46.122
1808.4,-46.196
1808.5,-46.132
1808.6,-46.094
1808.7,-46.084
1808.8,-46.175
1808.9,-46.178
1809,-46.089
1809.1,-45.987
1809.2,-45.918
1809.3,-45.925
1809.4,-46.001
1809.5,-46.033
1809.6,-46.018
1809.7,-45.973
1809.8,-46.027
1809.9,-46.083
1810,-46.165
1810.1,-46.117
1810.2,-46.034
1810.3,-46.052
1810.4,-46.051
1810.5,-46.149
1810.6,-46.174
1810.7,-46.166
1810.8,-46.228
1810.9,-46.268
1811,-46.46
1811.1,-46.566
1811.2,-46.41
1811.3,-46.286
1811.4,-46.095
1811.5,-46.006
1811.6,-46.042
1811.7,-46.14
1811.8,-46.108
1811.9,-46.136
1812,-46.167
1812.1,-46.147
1812.2,-46.219
1812.3,-46.214
1812.4,-46.151
1812.5,-46.209
1812.6,-46.265
1812.7,-46.398
1812.8,-46.525
1812.9,-46.424
1813,-46.26
1813.1,-46.05
1813.2,-45.886
1813.3,-45.928
1813.4,-46.052
1813.5,-46.06
1813.6,-46.084
1813.7,-46.072
1813.8,-46.068
1813.9,-46.073
1814,-46.152
1814.1,-46.145
1814.2,-46.049
1814.3,-46.003
1814.4,-45.979
1814.5,-45.975
1814.6,-46.015
1814.7,-46.025
1814.8,-46.044
1814.9,-46.061
1815,-46.115
1815.1,-46.192
1815.2,-46.156
1815.3,-46.227
1815.4,-46.542
1815.5,-46.861
1815.6,-46.936
1815.7,-46.9
1815.8,-46.504
1815.9,-46.081
1816,-46.002
1816.1,-46.071
1816.2,-46.139
1816.3,-46.16
1816.4,-46.198
1816.5,-46.08
1816.6,-45.977
1816.7,-46.043
1816.8,-46.306
1816.9,-46.348
1817,-46.288
1817.1,-46.16
1817.2,-45.878
1817.3,-45.855
1817.4,-45.847
1817.5,-45.862
1817.6,-45.855
1817.7,-45.842
1817.8,-45.876
1817.9,-45.963
1818,-46.028
1818.1,-46.064
1818.2,-46.073
1818.3,-46.213
1818.4,-46.257
1818.5,-46.355
1818.6,-46.434
1818.7,-46.194
1818.8,-46.067
1818.9,-45.981
1819,-45.847
1819.1,-45.905
1819.2,-45.955
1819.3,-45.94
1819.4,-45.944
1819.5,-45.952
1819.6,-46.004
1819.7,-46.065
1819.8,-46.122
1819.9,-46.014
1820,-45.997
1820.1,-46.282
1820.2,-46.595
1820.3,-47.166
1820.4,-47.655
1820.5,-47.307
1820.6,-47.177
1820.7,-46.76
1820.8,-46.354
1820.9,-46.265
1821,-46.078
1821.1,-46.017
1821.2,-45.907
1821.3,-46.18
1821.4,-46.365
1821.5,-46.438
1821.6,-46.411
1821.7,-46.05
1821.8,-46.009
1821.9,-46.453
1822,-46.583
1822.1,-46.634
1822.2,-46.462
1822.3,-45.981
1822.4,-45.895
1822.5,-46.004
1822.6,-46.137
1822.7,-46.2
1822.8,-46.127
1822.9,-45.882
1823,-45.785
1823.1,-45.791
1823.2,-45.809
1823.3,-45.841
1823.4,-45.781
1823.5,-45.704
1823.6,-45.758
1823.7,-45.814
1823.8,-45.89
1823.9,-45.931
1824,-45.814
1824.1,-45.746
1824.2,-45.738
1824.3,-45.732
1824.4,-45.806
1824.5,-45.803
1824.6,-45.759
1824.7,-45.811
1824.8,-45.851
1824.9,-45.888
1825,-45.953
1825.1,-45.891
1825.2,-45.844
1825.3,-45.78
1825.4,-45.848
1825.5,-45.924
1825.6,-45.914
1825.7,-45.899
1825.8,-45.86
1825.9,-45.983
1826,-46.592
1826.1,-47.521
1826.2,-48.336
1826.3,-48.676
1826.4,-47.92
1826.5,-46.985
1826.6,-46.432
1826.7,-46.155
1826.8,-46.052
1826.9,-45.898
1827,-45.819
1827.1,-45.778
1827.2,-45.794
1827.3,-45.781
1827.4,-45.769
1827.5,-45.825
1827.6,-45.851
1827.7,-45.859
1827.8,-45.882
1827.9,-45.975
1828,-45.963
1828.1,-46.055
1828.2,-46.255
1828.3,-46.114
1828.4,-46.172
1828.5,-46.033
1828.6,-45.968
1828.7,-46.337
1828.8,-46.598
1828.9,-46.679
1829,-46.67
1829.1,-46.254
1829.2,-45.867
1829.3,-45.762
1829.4,-45.757
1829.5,-45.811
1829.6,-45.879
1829.7,-45.908
1829.8,-46.016
1829.9,-46.421
1830,-46.695
1830.1,-46.72
1830.2,-46.606
1830.3,-46.091
1830.4,-45.862
1830.5,-45.795
1830.6,-45.816
1830.7,-45.984
1830.8,-45.765
1830.9,-46.256
1831,-46.945
1831.1,-47.409
1831.2,-47.347
1831.3,-47.141
1831.4,-46.404
1831.5,-45.913
1831.6,-45.746
1831.7,-45.692
1831.8,-45.71
1831.9,-45.747
1832,-45.783
1832.1,-45.773
1832.2,-45.794
1832.3,-45.748
1832.4,-46.01
1832.5,-46.445
1832.6,-46.595
1832.7,-46.538
1832.8,-46.252
1832.9,-45.82
1833,-45.822
1833.1,-45.879
1833.2,-45.898
1833.3,-45.837
1833.4,-45.734
1833.5,-45.758
1833.6,-45.884
1833.7,-45.932
1833.8,-45.905
1833.9,-45.876
1834,-45.813
1834.1,-45.82
1834.2,-45.833
1834.3,-45.892
1834.4,-45.903
1834.5,-45.847
1834.6,-45.83
1834.7,-45.941
1834.8,-46.491
1834.9,-47.112
1835,-47.222
1835.1,-47.022
1835.2,-46.415
1835.3,-45.825
1835.4,-45.796
1835.5,-45.809
1835.6,-45.85
1835.7,-45.821
1835.8,-45.852
1835.9,-45.967
1836,-46.546
1836.1,-47.342
1836.2,-47.704
1836.3,-48.1
1836.4,-47.358
1836.5,-46.564
1836.6,-46.265
1836.7,-45.89
1836.8,-45.744
1836.9,-45.691
1837,-45.66
1837.1,-45.715
1837.2,-46.081
1837.3,-46.502
1837.4,-46.576
1837.5,-46.586
1837.6,-46.79
1837.7,-47.301
1837.8,-47.538
1837.9,-47.494
1838,-46.898
1838.1,-45.987
1838.2,-45.763
1838.3,-45.759
1838.4,-45.776
1838.5,-45.832
1838.6,-45.798
1838.7,-45.728
1838.8,-45.719
1838.9,-45.749
1839,-45.801
1839.1,-45.773
1839.2,-45.77
1839.3,-45.739
1839.4,-45.762
1839.5,-45.884
1839.6,-46.316
1839.7,-47.354
1839.8,-47.75
1839.9,-47.678
1840,-47.169
1840.1,-46.284
1840.2,-46.141
1840.3,-46.156
1840.4,-46.045
1840.5,-45.974
1840.6,-45.73
1840.7,-45.669
1840.8,-45.711
1840.9,-45.668
1841,-45.617
1841.1,-45.553
1841.2,-45.629
1841.3,-46.011
1841.4,-46.541
1841.5,-46.689
1841.6,-46.675
1841.7,-46.576
1841.8,-47.036
1841.9,-47.59
1842,-47.716
1842.1,-47.44
1842.2,-46.488
1842.3,-46.075
1842.4,-46.205
1842.5,-46.24
1842.6,-46.191
1842.7,-46.019
1842.8,-45.699
1842.9,-45.592
1843,-45.598
1843.1,-45.631
1843.2,-45.7
1843.3,-45.816
1843.4,-45.777
1843.5,-45.724
1843.6,-45.692
1843.7,-45.658
1843.8,-45.753
1843.9,-45.77
1844,-45.717
1844.1,-45.65
1844.2,-45.571
1844.3,-45.539
1844.4,-45.624
1844.5,-45.622
1844.6,-45.581
1844.7,-45.536
1844.8,-45.626
1844.9,-45.664
1845,-45.64
1845.1,-45.512
1845.2,-45.391
1845.3,-45.356
1845.4,-45.424
1845.5,-45.581
1845.6,-45.68
1845.7,-45.754
1845.8,-45.668
1845.9,-45.629
1846,-45.633
1846.1,-45.662
1846.2,-45.723
1846.3,-45.849
1846.4,-45.858
1846.5,-45.887
1846.6,-45.996
1846.7,-46.131
1846.8,-47.093
1846.9,-48.166
1847,-48.741
1847.1,-48.504
1847.2,-47.28
1847.3,-46.309
1847.4,-45.969
1847.5,-45.893
1847.6,-45.869
1847.7,-46.076
1847.8,-46.75
1847.9,-47.433
1848,-47.86
1848.1,-47.466
1848.2,-46.684
1848.3,-46.315
1848.4,-46.613
1848.5,-46.806
1848.6,-46.817
1848.7,-46.581
1848.8,-45.901
1848.9,-45.703
1849,-45.765
1849.1,-45.873
1849.2,-45.879
1849.3,-45.809
1849.4,-45.615
1849.5,-45.545
1849.6,-45.527
1849.7,-45.581
1849.8,-45.657
1849.9,-45.568
1850,-45.582
1850.1,-45.588
1850.2,-45.724
1850.3,-46.085
1850.4,-46.19
1850.5,-46.184
1850.6,-46.05
1850.7,-45.724
1850.8,-45.703
1850.9,-45.721
1851,-45.696
1851.1,-45.628
1851.2,-45.558
1851.3,-45.408
1851.4,-45.411
1851.5,-45.494
1851.6,-45.592
1851.7,-45.634
1851.8,-45.642
1851.9,-45.624
1852,-45.624
1852.1,-45.573
1852.2,-45.557
1852.3,-45.564
1852.4,-45.525
1852.5,-45.498
1852.6,-45.525
1852.7,-45.714
1852.8,-46.328
1852.9,-46.746
1853,-46.766
1853.1,-46.64
1853.2,-45.99
1853.3,-45.703
1853.4,-45.726
1853.5,-45.703
1853.6,-45.727
1853.7,-46.039
1853.8,-47.079
1853.9,-47.884
1854,-48.022
1854.1,-47.574
1854.2,-46.497
1854.3,-45.925
1854.4,-45.798
1854.5,-45.821
1854.6,-45.807
1854.7,-45.815
1854.8,-45.756
1854.9,-45.744
1855,-45.779
1855.1,-45.748
1855.2,-45.732
1855.3,-45.645
1855.4,-45.625
1855.5,-45.598
1855.6,-45.621
1855.7,-45.728
1855.8,-45.784
1855.9,-45.803
1856,-45.807
1856.1,-45.773
1856.2,-45.869
1856.3,-46.132
1856.4,-46.495
1856.5,-47.42
1856.6,-47.735
1856.7,-47.587
1856.8,-47.194
1856.9,-46.281
1857,-45.889
1857.1,-45.795
1857.2,-45.759
1857.3,-45.966
1857.4,-46.104
1857.5,-46.205
1857.6,-46.269
1857.7,-45.985
1857.8,-45.846
1857.9,-45.829
1858,-45.83
1858.1,-45.83
1858.2,-45.776
1858.3,-45.773
1858.4,-45.735
1858.5,-45.739
1858.6,-45.779
1858.7,-45.816
1858.8,-45.848
1858.9,-45.895
1859,-45.883
1859.1,-45.934
1859.2,-45.991
1859.3,-46.132
1859.4,-46.397
1859.5,-47.154
1859.6,-48.085
1859.7,-48.251
1859.8,-48.131
1859.9,-47.23
1860,-46.336
1860.1,-46.16
1860.2,-46.249
1860.3,-46.262
1860.4,-46.476
1860.5,-46.942
1860.6,-46.997
1860.7,-46.943
1860.8,-46.725
1860.9,-46.205
1861,-46.107
1861.1,-46.045
1861.2,-45.988
1861.3,-45.973
1861.4,-45.92
1861.5,-45.88
1861.6,-45.876
1861.7,-45.962
1861.8,-46.054
1861.9,-46.046
1862,-46.05
1862.1,-46.058
1862.2,-46.053
1862.3,-46.038
1862.4,-46.062
1862.5,-46.106
1862.6,-46.093
1862.7,-46.035
1862.8,-46.038
1862.9,-46.088
1863,-46.142
1863.1,-46.179
1863.2,-46.146
1863.3,-46.089
1863.4,-46.064
1863.5,-46.082
1863.6,-46.151
1863.7,-46.137
1863.8,-46.107
1863.9,-46.219
1864,-46.663
1864.1,-46.786
1864.2,-46.825
1864.3,-46.781
1864.4,-46.415
1864.5,-46.34
1864.6,-46.341
1864.7,-46.311
1864.8,-46.216
1864.9,-46.309
1865,-46.228
1865.1,-46.223
1865.2,-46.215
1865.3,-46.137
1865.4,-46.152
1865.5,-46.132
1865.6,-46.089
1865.7,-46.044
1865.8,-46.015
1865.9,-46.025
1866,-46.094
1866.1,-46.095
1866.2,-46.119
1866.3,-46.122
1866.4,-46.136
1866.5,-46.19
1866.6,-46.188
1866.7,-46.215
1866.8,-46.133
1866.9,-46.113
1867,-46.13
1867.1,-46.215
1867.2,-46.673
1867.3,-46.909
1867.4,-47.045
1867.5,-47.518
1867.6,-47.669
1867.7,-47.769
1867.8,-48.069
1867.9,-47.802
1868,-48.082
1868.1,-47.949
1868.2,-47.584
1868.3,-47.151
1868.4,-46.474
1868.5,-46.358
1868.6,-46.269
1868.7,-46.259
1868.8,-46.259
1868.9,-46.293
1869,-46.357
1869.1,-46.36
1869.2,-46.49
1869.3,-46.794
1869.4,-47.388
1869.5,-47.497
1869.6,-47.339
1869.7,-46.957
1869.8,-46.529
1869.9,-46.448
1870,-46.476
1870.1,-46.518
1870.2,-46.481
1870.3,-46.464
1870.4,-46.443
1870.5,-46.54
1870.6,-47.137
1870.7,-48.168
1870.8,-49.639
1870.9,-50.244
1871,-49.18
1871.1,-48.122
1871.2,-47.465
1871.3,-47.09
1871.4,-47.022
1871.5,-47.044
1871.6,-46.918
1871.7,-46.805
1871.8,-46.701
1871.9,-46.582
1872,-46.383
1872.1,-46.352
1872.2,-46.39
1872.3,-46.422
1872.4,-46.417
1872.5,-46.486
1872.6,-46.587
1872.7,-46.859
1872.8,-47.703
1872.9,-48.745
1873,-49.468
1873.1,-49.707
1873.2,-49.027
1873.3,-48.075
1873.4,-47.404
1873.5,-47.14
1873.6,-46.851
1873.7,-47.123
1873.8,-47.611
1873.9,-47.616
1874,-47.515
1874.1,-46.936
1874.2,-46.516
1874.3,-46.439
1874.4,-46.432
1874.5,-46.442
1874.6,-46.454
1874.7,-46.444
1874.8,-46.385
1874.9,-46.377
1875,-46.502
1875.1,-46.835
1875.2,-47.515
1875.3,-47.674
1875.4,-47.607
1875.5,-47.242
1875.6,-46.636
1875.7,-46.529
1875.8,-46.465
1875.9,-46.512
1876,-46.495
1876.1,-46.432
1876.2,-46.482
1876.3,-46.484
1876.4,-46.558
1876.5,-46.654
1876.6,-46.739
1876.7,-46.906
1876.8,-47.72
1876.9,-48.444
1877,-48.55
1877.1,-48.533
1877.2,-47.545
1877.3,-46.938
1877.4,-46.748
1877.5,-46.548
1877.6,-46.505
1877.7,-46.55
1877.8,-46.552
1877.9,-46.568
1878,-46.673
1878.1,-46.775
1878.2,-46.763
1878.3,-46.766
1878.4,-46.637
1878.5,-46.546
1878.6,-46.512
1878.7,-46.531
1878.8,-46.498
1878.9,-46.501
1879,-46.503
1879.1,-46.494
1879.2,-46.534
1879.3,-46.611
1879.4,-46.66
1879.5,-46.679
1879.6,-46.648
1879.7,-46.608
1879.8,-46.628
1879.9,-46.617
1880,-46.645
1880.1,-46.607
1880.2,-46.633
1880.3,-46.635
1880.4,-46.589
1880.5,-46.618
1880.6,-46.64
1880.7,-46.772
1880.8,-46.983
1880.9,-47.03
1881,-46.998
1881.1,-46.854
1881.2,-46.668
1881.3,-46.696
1881.4,-46.732
1881.5,-46.735
1881.6,-46.719
1881.7,-46.669
1881.8,-46.626
1881.9,-46.583
1882,-46.6
1882.1,-46.614
1882.2,-46.577
1882.3,-46.573
1882.4,-46.628
1882.5,-46.619
1882.6,-46.666
1882.7,-46.698
1882.8,-46.697
1882.9,-46.685
1883,-46.648
1883.1,-46.683
1883.2,-46.694
1883.3,-46.686
1883.4,-46.699
1883.5,-46.728
1883.6,-46.766
1883.7,-46.899
1883.8,-47.349
1883.9,-48.113
1884,-48.4
1884.1,-48.321
1884.2,-47.863
1884.3,-47.099
1884.4,-46.909
1884.5,-46.83
1884.6,-46.762
1884.7,-46.735
1884.8,-46.708
1884.9,-46.692
1885,-46.727
1885.1,-46.755
1885.2,-46.732
1885.3,-46.769
1885.4,-46.919
1885.5,-47.012
1885.6,-47.018
1885.7,-47.023
1885.8,-46.877
1885.9,-46.797
1886,-46.784
1886.1,-46.762
1886.2,-46.771
1886.3,-46.774
1886.4,-46.819
1886.5,-46.863
1886.6,-47.138
1886.7,-47.34
1886.8,-47.389
1886.9,-47.335
1887,-47.047
1887.1,-46.905
1887.2,-46.839
1887.3,-46.854
1887.4,-46.894
1887.5,-46.868
1887.6,-46.855
1887.7,-46.797
1887.8,-46.767
1887.9,-46.792
1888,-46.805
1888.1,-46.838
1888.2,-46.833
1888.3,-46.828
1888.4,-46.836
1888.5,-46.833
1888.6,-46.855
1888.7,-46.896
1888.8,-46.88
1888.9,-46.889
1889,-46.886
1889.1,-46.897
1889.2,-46.929
1889.3,-46.941
1889.4,-46.931
1889.5,-46.985
1889.6,-46.995
1889.7,-47.003
1889.8,-47.088
1889.9,-47.332
1890,-48.233
1890.1,-48.704
1890.2,-48.743
1890.3,-48.401
1890.4,-47.455
1890.5,-47.105
1890.6,-47.056
1890.7,-46.993
1890.8,-46.937
1890.9,-46.925
1891,-46.898
1891.1,-46.957
1891.2,-46.991
1891.3,-47.007
1891.4,-47.021
1891.5,-47.008
1891.6,-46.987
1891.7,-46.993
1891.8,-47.077
1891.9,-47.365
1892,-47.885
1892.1,-47.977
1892.2,-47.927
1892.3,-47.606
1892.4,-47.157
1892.5,-47.036
1892.6,-47.053
1892.7,-47.031
1892.8,-47.061
1892.9,-47.099
1893,-47.117
1893.1,-47.12
1893.2,-47.103
1893.3,-47.091
1893.4,-47.117
1893.5,-47.163
1893.6,-47.47
1893.7,-47.729
1893.8,-47.755
1893.9,-47.669
1894,-47.334
1894.1,-47.086
1894.2,-47.067
1894.3,-47.044
1894.4,-47.054
1894.5,-47.03
1894.6,-47.079
1894.7,-47.107
1894.8,-47.09
1894.9,-47.118
1895,-47.067
1895.1,-47.023
1895.2,-47.001
1895.3,-46.974
1895.4,-46.951
1895.5,-46.979
1895.6,-47.005
1895.7,-47.032
1895.8,-47.016
1895.9,-47.034
1896,-47.021
1896.1,-47.047
1896.2,-47.06
1896.3,-47.059
1896.4,-47.086
1896.5,-47.084
1896.6,-47.108
1896.7,-47.083
1896.8,-47.097
1896.9,-47.061
1897,-47.048
1897.1,-47.044
1897.2,-47.058
1897.3,-47.068
1897.4,-47.13
1897.5,-47.289
1897.6,-47.836
1897.7,-48.04
1897.8,-48.032
1897.9,-47.866
1898,-47.313
1898.1,-47.132
1898.2,-47.12
1898.3,-47.089
1898.4,-47.092
1898.5,-47.08
1898.6,-47.158
1898.7,-47.457
1898.8,-47.67
1898.9,-47.669
1899,-47.631
1899.1,-47.388
1899.2,-47.28
1899.3,-47.471
1899.4,-48.089
1899.5,-49.194
1899.6,-49.534
1899.7,-49.327
1899.8,-48.45
1899.9,-47.57
1900,-47.338
